cluster_key,ra_deg,dec_deg,distance_kpc,distance_sigma_kpc,pmra_masyr,pmdec_masyr,pmra_sigma_masyr,pmdec_sigma_masyr,pmra_pmdec_corr,vlos_kms,vlos_sigma_kms,pm_cov_ra_ra_mas2yr2,pm_cov_ra_dec_mas2yr2,pm_cov_dec_dec_mas2yr2,pm_cov_det,pm_cov_min_eig,pm_cov_max_eig,position_sampling,pm_sampling,distance_sampling,vlos_sampling,pm_distance_cross_covariance,rv_astrometry_cross_covariance,additional_pm_systematic_floor,distance_frac_sigma,pm_corr_abs
NGC 6864,301.51978400000002,-21.921164000000001,20.52,0.45000000000000001,-0.61399999999999999,-2.7959999999999998,0.016,0.014999999999999999,0.17999999999999999,-189.08000000000001,1.1200000000000001,0.00025599999999999999,4.3199999999999993e-05,0.00022499999999999999,5.5733759999999991e-08,0.00019460348597115463,0.00028639651402884538,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.021929824561403511,0.17999999999999999
NGC 6934,308.547394,7.4044720000000002,15.720000000000001,0.17000000000000001,-2.6579999999999999,-4.6909999999999998,0.0080000000000000002,0.0070000000000000001,0.12,-406.22000000000003,0.72999999999999998,6.3999999999999997e-05,6.72e-06,4.9000000000000005e-05,3.0908416000000001e-09,4.6429826217984124e-05,6.6570173782015885e-05,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.010814249363867684,0.12
NGC 6981,313.36541699999998,-12.537305999999999,16.66,0.17999999999999999,-1.2609999999999999,-3.3690000000000002,0.0070000000000000001,0.0050000000000000001,0.080000000000000002,-331.38999999999999,1.47,4.9000000000000005e-05,2.8000000000000003e-06,2.5000000000000001e-05,1.2171600000000002e-09,2.4677662559400513e-05,4.9322337440599497e-05,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.010804321728691476,0.080000000000000002
NGC 7006,315.37262600000003,16.187322999999999,39.32,0.56000000000000005,-0.115,-0.61899999999999999,0.01,0.0089999999999999993,0.029999999999999999,-383.47000000000003,0.72999999999999998,0.0001,2.6999999999999996e-06,8.099999999999999e-05,8.0927100000000003e-09,8.0623765899898885e-05,0.00010037623410010112,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.014242115971515769,0.029999999999999999
NGC 7078,322.493042,12.167001000000001,10.710000000000001,0.10000000000000001,-0.64800000000000002,-3.8010000000000002,0.0089999999999999993,0.0080000000000000002,0.13,-106.84,0.29999999999999999,8.099999999999999e-05,9.3600000000000002e-06,6.3999999999999997e-05,5.0963903999999993e-09,5.9856440374641325e-05,8.5143559625358676e-05,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.0093370681605975722,0.13
NGC 7089,323.36257899999998,-0.82325000000000004,11.69,0.11,3.4449999999999998,-2.177,0.0089999999999999993,0.0089999999999999993,-0.070000000000000007,-3.7799999999999998,0.29999999999999999,8.099999999999999e-05,-5.6699999999999999e-06,8.099999999999999e-05,6.5288510999999981e-09,7.5329999999999985e-05,8.6669999999999995e-05,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.0094097519247219857,0.070000000000000007
NGC 7099,325.09213299999999,-23.179860999999999,8.4600000000000009,0.089999999999999997,-0.73199999999999998,-7.3070000000000004,0.0080000000000000002,0.0070000000000000001,0.28999999999999998,-185.19,0.17000000000000001,6.3999999999999997e-05,1.624e-05,4.9000000000000005e-05,2.8722624000000001e-09,3.8611802773895861e-05,7.4388197226104148e-05,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.010638297872340424,0.28999999999999998
NGC 7492,347.11117000000002,-15.611469,24.390000000000001,0.56999999999999995,0.77700000000000002,-2.3210000000000002,0.010999999999999999,0.010999999999999999,0.20999999999999999,-176.69999999999999,0.27000000000000002,0.00012099999999999999,2.5409999999999999e-05,0.00012099999999999999,1.3995331899999997e-08,9.5589999999999984e-05,0.00014640999999999998,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.023370233702337023,0.20999999999999999
PAL 1,53.333500000000001,79.581055000000006,11.18,0.32000000000000001,-0.25700000000000001,0.019,0.025999999999999999,0.029000000000000001,0.17000000000000001,-75.719999999999999,0.28999999999999998,0.00067599999999999995,0.00012818000000000001,0.00084100000000000006,5.5208588759999994e-07,0.00060606521919194425,0.00091093478080805587,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.028622540250447227,0.17000000000000001
PAL 10,289.50872800000002,18.571667000000001,8.9399999999999995,1.1799999999999999,-4.3259999999999996,-7.173,0.01,0.01,0.11,-31.699999999999999,0.23000000000000001,0.0001,1.1000000000000001e-05,0.0001,9.8790000000000003e-09,8.9000000000000008e-05,0.000111,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.1319910514541387,0.11
PAL 11,296.31,-8.0072220000000005,14.02,0.51000000000000001,-1.7410000000000001,-4.9729999999999999,0.025000000000000001,0.021999999999999999,0.17000000000000001,-67.640000000000001,0.76000000000000001,0.00062500000000000012,9.3499999999999996e-05,0.00048399999999999995,2.9375775e-07,0.00043739961571369638,0.00067160038428630379,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.036376604850213982,0.17000000000000001
PAL 12,326.66180400000002,-21.252611000000002,18.489999999999998,0.29999999999999999,-3.2250000000000001,-3.3199999999999998,0.012999999999999999,0.012,0.46000000000000002,27.91,0.28000000000000003,0.00016899999999999999,7.1760000000000004e-05,0.000144,1.9186502399999999e-08,8.3659437124635012e-05,0.00022934056287536499,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.016224986479177934,0.46000000000000002
PAL 13,346.68518999999998,12.771539000000001,23.48,0.40000000000000002,1.74,0.11600000000000001,0.039,0.032000000000000001,0.11,25.300000000000001,0.22,0.001521,0.00013728000000000001,0.001024,1.5386582016000001e-06,0.00098860204579814251,0.0015563979542018574,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.017035775127768313,0.11
PAL 14,242.7525,14.957777999999999,73.579999999999998,1.6299999999999999,-0.45800000000000002,-0.41399999999999998,0.037999999999999999,0.036999999999999998,0.23000000000000001,72.299999999999997,0.14000000000000001,0.001444,0.00032337999999999996,0.0013689999999999998,1.8722613755999996e-06,0.0010809529613097363,0.0017320470386902632,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.02215275890187551,0.23000000000000001
PAL 15,254.96260000000001,-0.53900000000000003,44.100000000000001,1.1399999999999999,-0.60099999999999998,-0.85499999999999998,0.035000000000000003,0.029000000000000001,-0.059999999999999998,72.269999999999996,1.74,0.0012250000000000002,-6.090000000000001e-05,0.00084100000000000006,1.0265161900000001e-06,0.00083157306535619425,0.001234426934643806,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.025850340136054417,0.059999999999999998
PAL 2,71.524619999999999,31.381499999999999,26.170000000000002,1.28,1.2290000000000001,-1.5329999999999999,0.053999999999999999,0.042999999999999997,0.13,-135.97,1.55,0.0029159999999999998,0.00030185999999999999,0.0018489999999999997,5.3005645403999988e-06,0.001769522260110532,0.0029954777398894673,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.048910966755827283,0.13
PAL 3,151.38162199999999,0.071666999999999995,94.840000000000003,3.23,0.070999999999999994,-0.182,0.047,0.057000000000000002,-0.48999999999999999,94.040000000000006,0.80000000000000004,0.002209,-0.0013127099999999999,0.0032490000000000002,5.4538334559000006e-06,0.0013170483209047133,0.0041409516790952873,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.034057359763812738,0.48999999999999999
PAL 4,172.31832900000001,28.973372999999999,101.39,2.5699999999999998,-0.46000000000000002,-0.29099999999999998,0.29999999999999999,0.25600000000000001,-0.20999999999999999,72.400000000000006,0.23999999999999999,0.089999999999999997,-0.016128,0.065535999999999997,0.0056381276159999999,0.057526107598349412,0.098009892401650589,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.02534766742282276,0.20999999999999999
PAL 5,229.01916700000001,-0.121,21.940000000000001,0.51000000000000001,-2.754,-2.6429999999999998,0.017000000000000001,0.014,0.01,-58.609999999999999,0.14999999999999999,0.00028900000000000003,2.3800000000000001e-06,0.00019600000000000002,5.6638335600000015e-08,0.00019593913231049064,0.00028906086768950944,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.023245214220601641,0.01
PAL 6,265.92581200000001,-26.224995,7.0499999999999998,0.45000000000000001,-9.1899999999999995,-5.2830000000000004,0.021000000000000001,0.017999999999999999,0.27000000000000002,177,1.3500000000000001,0.00044100000000000004,0.00010206000000000001,0.00032399999999999996,1.3246775639999999e-07,0.00026486287320747756,0.00050013712679252244,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.063829787234042562,0.27000000000000002
PAL 8,280.37729000000002,-19.828858,11.32,0.63,-1.9990000000000001,-5.633,0.053999999999999999,0.047,0.16,-39.68,1.25,0.0029159999999999998,0.00040608000000000002,0.002209,6.2765430335999997e-06,0.0020241105346498686,0.0031008894653501307,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.055653710247349823,0.16
PATCHICK 126,256.41083300000003,-47.342222,8,0.5,-4.859,-6.8319999999999999,0.037999999999999999,0.033000000000000002,-0.040000000000000001,-122.14,0.77000000000000002,0.001444,-5.0160000000000008e-05,0.0010890000000000001,1.5699999744000002e-06,0.001082048717543087,0.0014509512824569131,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.0625,0.040000000000000001
PYXIS,136.98689999999999,-37.226599999999998,36.530000000000001,0.66000000000000003,1.026,0.14399999999999999,0.016,0.019,0.089999999999999997,40.460000000000001,0.20999999999999999,0.00025599999999999999,2.7359999999999996e-05,0.00036099999999999999,9.1667430400000001e-08,0.00024929848312754135,0.00036770151687245858,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.018067341910758282,0.089999999999999997
RUP 106,189.66749999999999,-51.150278,20.710000000000001,0.35999999999999999,-1.2529999999999999,0.40100000000000002,0.0080000000000000002,0.0080000000000000002,0.45000000000000001,-38.359999999999999,0.26000000000000001,6.3999999999999997e-05,2.8800000000000002e-05,6.3999999999999997e-05,3.2665599999999999e-09,3.5199999999999995e-05,9.2800000000000006e-05,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.017382906808305166,0.45000000000000001
SAGITTARIUS II,298.16470800000002,-22.065251,66.530000000000001,1.5600000000000001,-0.80700000000000005,-0.89700000000000002,0.044999999999999998,0.028000000000000001,-0.029999999999999999,-175.72999999999999,0.37,0.0020249999999999999,-3.7799999999999997e-05,0.00078400000000000008,1.5861711600000002e-06,0.00078284970441573826,0.0020261502955842615,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.023448068540508044,0.029999999999999999
TER 1,263.94666699999999,-30.481777999999998,5.6699999999999999,0.17000000000000001,-2.8860000000000001,-4.8700000000000001,0.045999999999999999,0.043999999999999997,0.080000000000000002,57.549999999999997,1.6100000000000001,0.0021159999999999998,0.00016191999999999999,0.0019359999999999998,4.0703579135999993e-06,0.0018407485859703091,0.0022112514140296912,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.029982363315696651,0.080000000000000002
TER 10,270.74083300000001,-26.066943999999999,10.210000000000001,0.40000000000000002,-6.806,-2.5950000000000002,0.029999999999999999,0.023,0.029999999999999999,211.37,2.27,0.00089999999999999998,2.0699999999999998e-05,0.00052899999999999996,4.7567150999999994e-07,0.00052784861372065831,0.00090115138627934162,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.039177277179236039,0.029999999999999999
TER 12,273.065833,-22.741944,5.1699999999999999,0.38,-6.234,-3.0630000000000002,0.016,0.012999999999999999,0.39000000000000001,94.010000000000005,0.71999999999999997,0.00025599999999999999,8.1120000000000009e-05,0.00016899999999999999,3.6683545599999994e-08,0.00012045270563454891,0.00030454729436545108,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.073500967117988397,0.39000000000000001
TER 2,261.88791700000002,-30.802333000000001,7.75,0.33000000000000002,-2.1419999999999999,-6.2549999999999999,0.029999999999999999,0.027,0.20999999999999999,133.46000000000001,0.68999999999999995,0.00089999999999999998,0.00017009999999999999,0.00072899999999999994,6.2716598999999998e-07,0.00062412074692866338,0.0010048792530713364,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.042580645161290322,0.20999999999999999
TER 3,247.16248300000001,-35.339829000000002,7.6399999999999997,0.31,-5.5780000000000003,-1.748,0.019,0.017999999999999999,-0.040000000000000001,-135.75999999999999,0.56999999999999995,0.00036099999999999999,-1.3679999999999999e-05,0.00032399999999999996,1.1677685759999998e-07,0.00031949147114655084,0.00036550852885344911,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.040575916230366493,0.040000000000000001
TER 4,262.66250600000001,-31.595528000000002,7.5899999999999999,0.31,-5.3639999999999999,-3.6739999999999999,0.035000000000000003,0.031,0.20999999999999999,-48.960000000000001,1.5700000000000001,0.0012250000000000002,0.00022785000000000001,0.00096099999999999994,1.1253093775000002e-06,0.00082967582241655054,0.0013563241775834496,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.040843214756258232,0.20999999999999999
TER 5,267.02019999999999,-24.779055,6.6200000000000001,0.14999999999999999,-1.8640000000000001,-5.1079999999999997,0.029999999999999999,0.027,0.33000000000000002,-81.969999999999999,0.84999999999999998,0.00089999999999999998,0.00026729999999999999,0.00072899999999999994,5.8465070999999991e-07,0.00053385869869172851,0.0010951413013082713,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.022658610271903322,0.33000000000000002
TER 6,267.69324999999998,-31.275389000000001,7.2699999999999996,0.34999999999999998,-4.9930000000000003,-7.4580000000000002,0.051999999999999998,0.044999999999999998,0.26000000000000001,137.15000000000001,1.7,0.0027039999999999998,0.00060839999999999993,0.0020249999999999999,5.1054494400000001e-06,0.0016677857041799702,0.0030612142958200295,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.048143053645116916,0.26000000000000001
TER 7,289.43298299999998,-34.657722,24.280000000000001,0.48999999999999999,-2.9900000000000002,-1.659,0.012999999999999999,0.012,0.23999999999999999,159.44999999999999,0.14000000000000001,0.00016899999999999999,3.7440000000000001e-05,0.000144,2.2934246400000001e-08,0.00011702844568553198,0.00019597155431446805,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.020181219110378911,0.23999999999999999
TER 8,295.43502799999999,-33.999473999999999,27.539999999999999,0.41999999999999998,-2.4990000000000001,-1.5800000000000001,0.0089999999999999993,0.0060000000000000001,-0.44,148.53,0.17000000000000001,8.099999999999999e-05,-2.376e-05,3.6000000000000001e-05,2.3514624e-09,2.5777108929680435e-05,9.122289107031957e-05,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.015250544662309368,0.44
TER 9,270.41166700000002,-26.839721999999998,5.7699999999999996,0.34000000000000002,-2.1680000000000001,-7.6980000000000004,0.031,0.029000000000000001,0.34000000000000002,68.560000000000002,0.54000000000000004,0.00096099999999999994,0.00030566000000000002,0.00084100000000000006,7.1477296439999997e-07,0.00058950676476045261,0.0012124932352395473,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.058925476603119593,0.34000000000000002
TON 2,264.04199999999997,-38.556100000000001,6.9900000000000002,0.34000000000000002,-5.9359999999999999,-0.79500000000000004,0.02,0.019,0.23999999999999999,-184.72,1.1200000000000001,0.00040000000000000002,9.1199999999999994e-05,0.00036099999999999999,1.3608256000000001e-07,0.00028723859319096671,0.00047376140680903324,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.048640915593705293,0.23999999999999999
UKS 1,268.61331200000001,-24.145277,15.58,0.56000000000000005,-0.95999999999999996,-2.9409999999999998,0.20699999999999999,0.13500000000000001,0.13,59.380000000000003,2.6299999999999999,0.042848999999999998,0.0036328500000000004,0.018225000000000002,0.00076772542587749996,0.017700219129294918,0.043373780870705085,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.035943517329910142,0.13
VVV-CL001,268.67708299999998,-24.014721999999999,8.0800000000000001,1.48,-3.3940000000000001,-1.71,0.11,0.076999999999999999,0.29999999999999999,-327.27999999999997,0.90000000000000002,0.0121,0.0025410000000000003,0.0059290000000000002,6.5284218999999999e-05,0.0050173771284835389,0.01301162287151646,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.18316831683168316,0.29999999999999999
VVV-CL160,271.73750000000001,-20.011111,6.7999999999999998,0.5,-2.0249999999999999,-16.765999999999998,0.13300000000000001,0.104,0.31,245.28,0.78000000000000003,0.017689000000000003,0.0042879199999999998,0.010815999999999999,0.00017293796607360001,0.0087574303756549187,0.019747569624345082,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.073529411764705885,0.31
WHITING 1,30.737499,-3.2527780000000002,30.59,1.1699999999999999,-0.24399999999999999,-2.0190000000000001,0.050999999999999997,0.042000000000000003,0.059999999999999998,-130.41,1.79,0.0026009999999999996,0.00012852,0.0017640000000000002,4.5716466095999996e-06,0.001744710506750105,0.002620289493249895,FIXED_CENTRE,CORRELATED_GAUSSIAN_2D,TRUNCATED_GAUSSIAN_D_GT_0,GAUSSIAN_1D,UNPUBLISHED_ASSUMED_ZERO_BASELINE,UNPUBLISHED_ASSUMED_ZERO_BASELINE,NONE_DO_NOT_DOUBLE_COUNT,0.038247793396534814,0.059999999999999998
